episode,reward,mean100,epsilon,opponent_for_episode,win,tie,agent_score,best_score,score_diff,open3_traps,model_name,run_id,save_path,device,episodes_total,players,opponent_schedule,curriculum_switch_ep,lr,gamma,batch_size,buffer_size,target_update,eps_start,eps_end,eps_decay_episodes,open_box_penalty,combo_multiplier,base_box_reward,start_player_random,timestamp
2671,1592.5225067138672,-73.7372802734375,0.05,random,1,0,21,21,17,76,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2672,-61.5,-73.6122802734375,0.05,greedy,0,0,3,22,-19,13,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2673,-383.3125,-74.4371240234375,0.05,random,0,0,8,17,-9,80,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2674,-99.0,-74.8346240234375,0.05,greedy,0,0,1,24,-23,20,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2675,278.5303955078125,-71.76677124023438,0.05,random,1,0,25,25,25,68,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2676,-74.0,-71.55677124023437,0.05,greedy,0,0,1,24,-23,15,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2677,-347.3125,-74.39982299804687,0.05,random,0,0,9,16,-7,73,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2678,-84.0,-74.46482299804687,0.05,greedy,0,0,1,24,-23,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2679,-0.75732421875,-72.10819702148437,0.05,random,1,0,21,21,17,54,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2680,-85.0,-71.96819702148437,0.05,greedy,0,0,0,25,-25,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2681,-383.25,-72.61257202148437,0.05,random,0,0,9,16,-7,79,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2682,-62.0,-72.54257202148438,0.05,greedy,0,0,3,22,-19,13,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2683,-294.28125,-85.83720123291016,0.05,random,1,0,16,16,7,67,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2684,-76.5,-85.82220123291016,0.05,greedy,0,0,3,22,-19,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2685,-368.5625,-86.11040435791016,0.05,random,0,0,11,14,-3,78,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2686,-90.0,-86.22040435791016,0.05,greedy,0,0,0,25,-25,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2687,-391.0625,-98.95534606933593,0.05,random,1,0,13,13,1,83,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2688,-68.0,-98.79534606933593,0.05,greedy,0,0,2,23,-21,14,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2689,-344.75,-102.63273620605469,0.05,random,0,0,8,17,-9,71,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2690,-80.0,-102.68273620605468,0.05,greedy,0,0,0,25,-25,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2691,236.8585205078125,-97.75165100097657,0.05,random,1,0,19,19,13,70,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2692,-63.0,-97.67665100097656,0.05,greedy,0,0,2,23,-21,13,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2693,2587.283760070801,-71.5212035369873,0.05,random,1,0,21,21,17,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2694,-74.0,-71.51120353698731,0.05,greedy,0,0,1,24,-23,15,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2695,-128.38232421875,-69.94424552917481,0.05,random,1,0,17,17,9,79,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2696,-100.0,-70.1542455291748,0.05,greedy,0,0,0,25,-25,20,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2697,266.8585205078125,-62.74847282409668,0.05,random,1,0,19,19,13,64,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2698,-85.0,-62.72347282409668,0.05,greedy,0,0,0,25,-25,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2699,-255.828125,-61.61630485534668,0.05,random,0,0,9,16,-7,58,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2700,-78.0,-61.79380485534668,0.05,greedy,0,0,2,23,-21,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2701,-362.5625,-67.5430150604248,0.05,random,0,0,12,13,-1,77,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2702,-72.5,-67.5655150604248,0.05,greedy,0,0,2,23,-21,15,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2703,-333.25,-74.13660026550293,0.05,random,0,0,9,16,-7,69,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2704,-79.0,-74.02660026550294,0.05,greedy,0,0,1,24,-23,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2705,-182.8173828125,-72.84807487487792,0.05,random,1,0,19,19,13,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2706,-74.0,-72.86932487487793,0.05,greedy,0,0,1,24,-23,15,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2707,-239.86328125,-71.86920768737792,0.05,random,1,0,17,17,9,65,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2708,-79.0,-71.84420768737793,0.05,greedy,0,0,1,24,-23,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2709,508.78778076171875,-64.98207206726075,0.05,random,1,0,19,19,13,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2710,-68.0,-64.94707206726075,0.05,greedy,0,0,2,23,-21,14,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2711,61.426513671875,-61.96110771179199,0.05,random,1,0,19,19,13,68,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2712,-95.0,-62.13110771179199,0.05,greedy,0,0,0,25,-25,19,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2713,-309.75,-63.904808883666995,0.05,random,0,0,8,17,-9,64,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2714,-78.0,-63.89480888366699,0.05,greedy,0,0,2,23,-21,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2715,947.6816711425781,-50.27799217224121,0.05,random,1,0,21,21,17,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2716,-94.0,-50.31799217224121,0.05,greedy,0,0,1,24,-23,19,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2717,4049.425640106201,-7.166548271179199,0.05,random,1,0,25,25,25,78,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2718,-60.0,-7.041548271179199,0.05,greedy,0,0,4,21,-17,13,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2719,-430.5,-17.312238578796386,0.05,random,0,0,4,21,-17,87,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2720,-79.0,-17.427238578796388,0.05,greedy,0,0,1,24,-23,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2721,-136.5048828125,-14.878537406921387,0.05,random,1,0,17,17,9,63,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2722,-89.0,-14.928537406921386,0.05,greedy,0,0,1,24,-23,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2723,-146.0048828125,-12.491398735046387,0.05,random,1,0,14,14,3,64,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2724,-83.0,-12.506398735046387,0.05,greedy,0,0,2,23,-21,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2725,-436.75,-15.546349906921387,0.05,random,0,0,10,15,-5,91,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2726,-72.5,-15.466349906921387,0.05,greedy,0,0,2,23,-21,15,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2727,-340.8125,-15.854474906921388,0.05,random,0,0,11,14,-3,72,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2728,-87.5,-15.914474906921386,0.05,greedy,0,0,2,23,-21,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2729,-312.71875,-15.372990531921387,0.05,random,0,0,12,13,-1,68,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2730,-90.0,-15.592990531921387,0.05,greedy,0,0,0,25,-25,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2731,-301.328125,-14.659572563171388,0.05,random,1,0,13,13,1,68,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2732,-59.0,-14.474572563171387,0.05,greedy,0,0,1,24,-23,12,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2733,-366.75,-15.481291313171386,0.05,random,0,0,6,19,-13,75,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2734,-89.0,-15.581291313171386,0.05,greedy,0,0,1,24,-23,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2735,-253.796875,-17.461686820983886,0.05,random,1,0,19,19,13,63,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2736,-80.25,-17.561686820983887,0.05,greedy,0,0,3,22,-19,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2737,-94.260986328125,-15.816796684265137,0.05,random,1,0,16,16,7,97,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2738,-79.0,-15.756796684265137,0.05,greedy,0,0,1,24,-23,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2739,162.9835205078125,-11.724539604187012,0.05,random,1,0,21,21,17,86,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2740,-83.0,-11.902039604187012,0.05,greedy,0,0,2,23,-21,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2741,-275.0703125,-24.66455944061279,0.05,random,1,0,18,18,11,72,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2742,-76.0,-24.524559440612794,0.05,greedy,0,0,4,21,-17,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2743,-348.078125,-23.85159069061279,0.05,random,1,0,18,18,11,80,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2744,-105.0,-24.091590690612794,0.05,greedy,0,0,0,25,-25,21,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2745,-258.169921875,-22.920868034362794,0.05,random,1,0,13,13,1,75,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2746,-68.0,-22.86086803436279,0.05,greedy,0,0,2,23,-21,14,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2747,-367.0,-26.948258171081545,0.05,random,0,0,7,18,-11,75,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2748,-89.0,-26.698258171081545,0.05,greedy,0,0,1,24,-23,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2749,-305.5,-46.29598323822022,0.05,random,0,0,4,21,-17,62,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2750,-75.25,-46.173483238220214,0.05,greedy,0,0,3,22,-19,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2751,-419.3125,-47.25797542572022,0.05,random,0,0,11,14,-3,88,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2752,-93.0,-47.49797542572021,0.05,greedy,0,0,2,23,-21,19,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2753,1611.5225067138672,-27.875250358581543,0.05,random,1,0,24,24,23,73,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2754,-95.0,-28.025250358581545,0.05,greedy,0,0,0,25,-25,19,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2755,-105.3798828125,-25.205299186706544,0.05,random,1,0,20,20,15,58,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2756,-64.25,-25.122799186706544,0.05,greedy,0,0,4,21,-17,14,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2757,487.03778076171875,-16.003671379089354,0.05,random,1,0,21,21,17,79,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2758,-70.0,-15.853671379089356,0.05,greedy,0,0,0,25,-25,14,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2759,-178.7548828125,-14.724520988464356,0.05,random,1,0,19,19,13,72,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2760,-85.0,-14.634520988464356,0.05,greedy,0,0,0,25,-25,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2761,-439.0,-14.712020988464355,0.05,random,0,0,5,20,-15,89,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2762,-85.0,-14.622020988464355,0.05,greedy,0,0,0,25,-25,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2763,-110.50732421875,-18.67317943572998,0.05,random,1,0,14,14,3,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2764,-84.0,-18.51317943572998,0.05,greedy,0,0,1,24,-23,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2765,1637.0225067138672,1.4082956314086914,0.05,random,1,0,20,20,15,67,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2766,-75.25,1.3132956314086914,0.05,greedy,0,0,3,22,-19,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2767,-479.5,-0.9617043685913086,0.05,random,0,0,5,20,-15,97,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2768,-89.0,-1.1117043685913086,0.05,greedy,0,0,1,24,-23,18,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2769,-291.794921875,-2.8779543685913085,0.05,random,1,0,19,19,13,84,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2770,-85.0,-3.0479543685913084,0.05,greedy,0,0,0,25,-25,17,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2771,-364.875,-22.62192943572998,0.05,random,0,0,10,15,-5,76,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2772,-80.0,-22.80692943572998,0.05,greedy,0,0,0,25,-25,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2773,-385.5,-22.82880443572998,0.05,random,0,0,4,21,-17,78,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2774,-77.5,-22.613804435729982,0.05,greedy,0,0,2,23,-21,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2775,-105.50732421875,-26.454181632995606,0.05,random,1,0,18,18,11,74,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2776,-74.25,-26.456681632995604,0.05,greedy,0,0,4,21,-17,16,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
2777,-137.00732421875,-24.353629875183106,0.05,random,1,0,17,17,9,80,Alternating,20250831-124634,models/Alternating.pth,mps,10000,2,alternate,1000,0.001,0.99,256,100000,1000,1.0,0.05,2000,5.0,1.5,1.0,True,2025-08-31T13:15:18
